question,course,document
How can I configure the IPv6 settings to resolve the issue?,machine-learning-zoomcamp,efdb235f
What are the alternatives to Wget for macOS users?,machine-learning-zoomcamp,355348f0
How can I use curl instead of Wget on my mac?,machine-learning-zoomcamp,355348f0
What is curl used for?,machine-learning-zoomcamp,355348f0
What does the -o option in curl command do?,machine-learning-zoomcamp,355348f0
Where can I find more information about curl?,machine-learning-zoomcamp,355348f0
How can I output only a certain number of decimal places?,machine-learning-zoomcamp,67afabf5
What functions can I use to achieve this?,machine-learning-zoomcamp,67afabf5
Can you provide an example of rounding a number to 4 decimal places?,machine-learning-zoomcamp,67afabf5
How can I print a value with 3 decimal places using f-strings?,machine-learning-zoomcamp,67afabf5
Is there a way to round values in a pandas Series?,machine-learning-zoomcamp,67afabf5
What are the crucial links for Week 2?,machine-learning-zoomcamp,50d737e7
Where can I ask questions for Live Sessions?,machine-learning-zoomcamp,50d737e7
Where can I find the calendar for weekly meetings?,machine-learning-zoomcamp,50d737e7
Where can I find the Week 2 homework?,machine-learning-zoomcamp,50d737e7
Where can I submit the Week 2 homework?,machine-learning-zoomcamp,50d737e7
How can we check the long tail of data?,machine-learning-zoomcamp,bbc0fca3
What libraries and modules do we need to import for checking the long tail of data?,machine-learning-zoomcamp,bbc0fca3
What is the URL for loading the data?,machine-learning-zoomcamp,bbc0fca3
How can we visualize the long tail of data through a histogram?,machine-learning-zoomcamp,bbc0fca3
How can we calculate and print the skewness value of the 'median_house_value' variable?,machine-learning-zoomcamp,bbc0fca3
Why am I getting a LinAlgError: Singular matrix?,machine-learning-zoomcamp,6f3bdd20
Will you explain why the error happens in the Regularization video?,machine-learning-zoomcamp,6f3bdd20
Should I be worried if I get a Singular Matrix error?,machine-learning-zoomcamp,6f3bdd20
What could be causing the error if I did the inverse of X in my code?,machine-learning-zoomcamp,6f3bdd20
Can I get the error if I do the inverse of X twice in my code?,machine-learning-zoomcamp,6f3bdd20
Where can I find a detailed description of the California housing dataset?,machine-learning-zoomcamp,27c2d90a
Could you provide me with a link to the dataset description?,machine-learning-zoomcamp,27c2d90a
Is there any information available about the California housing dataset?,machine-learning-zoomcamp,27c2d90a
Can you guide me to where I can find the description of the dataset?,machine-learning-zoomcamp,27c2d90a
Do you have any resources to learn more about the California housing dataset?,machine-learning-zoomcamp,27c2d90a
Why am I getting NaNs after applying .mean()?,machine-learning-zoomcamp,88e9600a
What was the problem with using for loops?,machine-learning-zoomcamp,88e9600a
How did I trace the problem back to where I first split the data?,machine-learning-zoomcamp,88e9600a
"What was the mistake in handling the train, validation, and test data?",machine-learning-zoomcamp,88e9600a
What fixed the problem and made the for loops work?,machine-learning-zoomcamp,88e9600a
Why should we transform the target variable to logarithm distribution?,machine-learning-zoomcamp,d59d8df7
Do we do this for all machine learning projects?,machine-learning-zoomcamp,d59d8df7
What is the easiest way to evaluate if the target variable is highly skewed?,machine-learning-zoomcamp,d59d8df7
How can we understand skewness and its application to the distribution of the data set?,machine-learning-zoomcamp,d59d8df7
Can you provide a link for more information about skewness?,machine-learning-zoomcamp,d59d8df7
How can the dataset be read directly into a pandas dataframe?,machine-learning-zoomcamp,0b3eaf92
What technique can be used to read the dataset from the github link?,machine-learning-zoomcamp,0b3eaf92
What is the code to read the dataset from the github link?,machine-learning-zoomcamp,0b3eaf92
Where can I find the dataset on github?,machine-learning-zoomcamp,0b3eaf92
What type of file is the dataset stored as?,machine-learning-zoomcamp,0b3eaf92
How can the dataset be loaded directly through Kaggle Notebooks?,machine-learning-zoomcamp,8fe56032
What command should be used to load the dataset through the widget?,machine-learning-zoomcamp,8fe56032
Is the '!' symbol required before the wget command?,machine-learning-zoomcamp,8fe56032
What is the command to read the dataset after it is loaded to the kaggle notebook server?,machine-learning-zoomcamp,8fe56032
What is the name of the pandas command to read the dataset?,machine-learning-zoomcamp,8fe56032
How can we filter a dataset?,machine-learning-zoomcamp,af833e0a
What operators can we use for filtering?,machine-learning-zoomcamp,af833e0a
Can we filter a dataset based on multiple values?,machine-learning-zoomcamp,af833e0a
Can you show an example of filtering a dataset?,machine-learning-zoomcamp,af833e0a
Is there an alternative way to filter a dataset?,machine-learning-zoomcamp,af833e0a
Is there an alternative way to load the data using requests?,machine-learning-zoomcamp,8d209d6d
What library is used for loading the dataset?,machine-learning-zoomcamp,8d209d6d
What is the URL of the dataset?,machine-learning-zoomcamp,8d209d6d
What action is taken if the response status code is not 200?,machine-learning-zoomcamp,8d209d6d
What is the name of the file that is written?,machine-learning-zoomcamp,8d209d6d
Why is a null column appearing even if I applied .fillna()?,machine-learning-zoomcamp,0bc4c3da
What happens when I create a duplicate of my dataframe without using .copy()?,machine-learning-zoomcamp,0bc4c3da
How can I create a deep copy of my dataframe?,machine-learning-zoomcamp,0bc4c3da
What is a shallow copy?,machine-learning-zoomcamp,0bc4c3da
What is a deep copy?,machine-learning-zoomcamp,0bc4c3da
Can I use Scikit-Learn’s train_test_split for this week?,machine-learning-zoomcamp,c0ee2665
Do we implement train_test_split ourselves?,machine-learning-zoomcamp,c0ee2665
What will we rely on later for train_test_split?,machine-learning-zoomcamp,c0ee2665
Can I start using Scikit-Learn’s train_test_split function earlier?,machine-learning-zoomcamp,c0ee2665
Is it okay to start using train_test_split earlier?,machine-learning-zoomcamp,c0ee2665
Can I use LinearRegression from Scikit-Learn for this week?,machine-learning-zoomcamp,3f60871d
Will we learn how to use LinearRegression from Scikit-Learn next week?,machine-learning-zoomcamp,3f60871d
Is LinearRegression from Scikit-Learn suitable for regression?,machine-learning-zoomcamp,3f60871d
What is the course section about?,machine-learning-zoomcamp,3f60871d
What will we learn in the Machine Learning for Regression section?,machine-learning-zoomcamp,3f60871d
What are the Scikit-Learn functions for linear regression with and without regularization?,machine-learning-zoomcamp,f30217a7
What is the equivalent function in Scikit-Learn for linear regression without regularization?,machine-learning-zoomcamp,f30217a7
What is the corresponding function in Scikit-Learn for linear regression with regularization?,machine-learning-zoomcamp,f30217a7
Where can I find more information about the linear models in Scikit-Learn?,machine-learning-zoomcamp,f30217a7
Who added the information by Sylvia Schmitt?,machine-learning-zoomcamp,f30217a7
What is the purpose of the regularization parameter `r`?,machine-learning-zoomcamp,91fc573d
How does `r` relate to `alpha` in sklearn.Ridge()?,machine-learning-zoomcamp,91fc573d
What is the mathematical formulation of `alpha` in sklearn.Ridge()?,machine-learning-zoomcamp,91fc573d
How does `r` affect the XTX matrix?,machine-learning-zoomcamp,91fc573d
What does adding `r` to the diagonal of XTX prevent?,machine-learning-zoomcamp,91fc573d
Why linear regression doesn’t provide a “perfect” fit?,machine-learning-zoomcamp,fe3139f6
Why is y_pred different from y?,machine-learning-zoomcamp,fe3139f6
How would you draw a line to fit all the “dots”?,machine-learning-zoomcamp,fe3139f6
Can linear regression fit all the data points using something like scipy.optimize.curve_fit?,machine-learning-zoomcamp,fe3139f6
How would a linear regression model perform on previously unseen data?,machine-learning-zoomcamp,fe3139f6
What does it mean to use a random seed of 42?,machine-learning-zoomcamp,48aac030
Why did all my missing values end up in my training dataframe when I used a seed of 42?,machine-learning-zoomcamp,48aac030
What is the purpose of the seed value in generating the proportion split?,machine-learning-zoomcamp,48aac030
"If I use a different seed value, will my missing values appear in all dataframes?",machine-learning-zoomcamp,48aac030
Can you explain the behavior of using a different seed value (e.g. 9) in relation to missing values?,machine-learning-zoomcamp,48aac030
How can the initial dataset be shuffled using pandas?,machine-learning-zoomcamp,28321bc2
What is the function in pandas for shuffling the dataset?,machine-learning-zoomcamp,28321bc2
What will happen if the frac parameter is set to 1 when shuffling the dataset?,machine-learning-zoomcamp,28321bc2
How can the index of the shuffled dataset be reset?,machine-learning-zoomcamp,28321bc2
How can the randomization in shuffling be set to match the course resources?,machine-learning-zoomcamp,28321bc2
What should I do if the answer I get for one of the homework questions doesn't match any of the options?,machine-learning-zoomcamp,edb92d22
Why can the answer for a homework question be different from the options?,machine-learning-zoomcamp,edb92d22
Is it normal for the answer to not match any of the options?,machine-learning-zoomcamp,edb92d22
What can affect the answer for a homework question?,machine-learning-zoomcamp,edb92d22
How should I select the option if my answer doesn't match any of the options?,machine-learning-zoomcamp,edb92d22
What does it mean to use the training data set for computing the mean in question 3 of HW02?,machine-learning-zoomcamp,f488ce85
Should I include the validation or test data set when computing the mean in question 3 of HW02?,machine-learning-zoomcamp,f488ce85
